Transporteur;Gare origine;Gare origine - code UIC;Gare destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
TGV INOUI;MASSY TGV;87393702;ORTHEZ;87672253;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;VENDOME VILLIERS SUR LOIR;87571216;FUTUROSCOPE;87324095;1;Tarif Avantage;11.2;45.0
TGV INOUI;ARLES;87753657;MARNE LA VALLEE CHESSY;87111849;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;AIME LA PLAGNE;87741769;BOURG EN BRESSE;87743005;1;Tarif Réglementé;39.1;39.1
TGV INOUI;LE POULIGUEN;87481762;LE CREUSOT - MONTCEAU TGV;87694109;2;Tarif Réglementé;89.4;110.0
TGV INOUI;METZ VILLE;87192039;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;BREAUTE BEUZEVILLE;87413344;MASSY PALAISEAU;87393579;1;Tarif Avantage;11.9;45.0
TGV INOUI;ARRAS;87342014;BELLEGARDE GARE;87745000;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;LIMOGES BENEDICTINS;87592006;CHATEAUROUX;87597005;1;Tarif Réglementé;39.1;39.1
TGV INOUI;RIVES;87747246;TGV HAUTE PICARDIE;87313882;2;Tarif Réglementé;89.4;110.0
TGV INOUI;MODANE;87742007;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;BREAUTE BEUZEVILLE;87413344;VERSAILLES CHANTIERS;87393009;1;Tarif Avantage;11.9;45.0
TGV INOUI;ARRAS;87342014;QUIMPER;87474098;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;MANTES LA JOLIE;87381509;ROUEN RIVE DROITE;87411017;1;Tarif Réglementé;39.1;39.1
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;QUIMPER;87474098;2;Tarif Réglementé;91.9;110.0
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;DIJON VILLE;87713040;BELFORT VILLE;87184002;1;Tarif Avantage;12.2;45.0
TGV INOUI;ARRAS;87342014;ST MALO;87478107;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;MONTPELLIER SUD DE FRANCE;87688887;ORANGE;87765107;1;Tarif Réglementé;39.1;39.1
TGV INOUI;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;QUIMPER;87474098;2;Tarif Réglementé;91.9;110.0
TGV INOUI;MULHOUSE VILLE;87182063;AIX EN PROVENCE TGV;87319012;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;DIJON VILLE;87713040;BELFORT-MONTBELIARD TGV;87300822;1;Tarif Avantage;12.2;45.0
TGV INOUI;AVIGNON CENTRE;87765008;MANTES LA JOLIE TGV;87514596;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;POITIERS;87575001;ST PIERRE DES CORPS;87571240;1;Tarif Réglementé;39.1;39.1
TGV INOUI;QUIMPERLE;87476317;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Réglementé;91.9;110.0
TGV INOUI;MULHOUSE VILLE;87182063;MARSEILLE BLANCARDE;87751081;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;LOURDES;87671339;MORCENX;87673103;1;Tarif Normal;13.2;45.0
TGV INOUI;AVIGNON CENTRE;87765008;MASSY PALAISEAU;87393579;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;RENNES;87471003;VANNES;87476606;1;Tarif Réglementé;39.1;39.1
TGV INOUI;BORDEAUX ST JEAN;87581009;MARSEILLE BLANCARDE;87751081;2;Tarif Réglementé;94.6;110.0
TGV INOUI;NANCY;87141002;AGDE;87781278;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MOUCHARD;87718833;1;Tarif Normal;13.2;45.0
TGV INOUI;AVIGNON TGV;87318964;MANTES LA JOLIE;87381509;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;LYON PART DIEU;87723197;LONS LE SAUNIER;87718239;1;Tarif Avantage;10.0;40.0
TGV INOUI;BORDEAUX ST JEAN;87581009;MARSEILLE ST CHARLES;87751008;2;Tarif Réglementé;94.6;110.0
TGV INOUI;NANCY;87141002;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;MASSY PALAISEAU;87393579;BERNAY;87444299;1;Tarif Normal;13.2;45.0
TGV INOUI;AVIGNON TGV;87318964;MANTES LA JOLIE TGV;87514596;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;ANGERS ST LAUD;87484006;REDON;87471300;1;Tarif Avantage;11.2;40.0
TGV INOUI;ANTIBES;87757674;VERSAILLES CHANTIERS;87393009;2;Tarif Avantage;17.5;111.0
TGV INOUI;NANCY;87141002;NANTES;87481002;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;REIMS;87171009;SEDAN;87172254;1;Tarif Normal;13.2;45.0
TGV INOUI;BAYEUX;87444067;ALBERTVILLE;87741645;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;BIGANOS FACTURE;87582478;ST JEAN DE LUZ CIBOURE;87677120;1;Tarif Avantage;11.9;40.0
TGV INOUI;LES ARCS DRAGUIGNAN;87755447;VERSAILLES CHANTIERS;87393009;2;Tarif Avantage;17.5;111.0
TGV INOUI;NICE VILLE;87756056;CHALON SUR SAONE;87725002;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;MORCENX;87673103;TARBES;87671008;1;Tarif Normal;14.3;45.0
TGV INOUI;BESANCON - F COMTE TGV;87300863;LES ARCS DRAGUIGNAN;87755447;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;CONFLANS FIN D'OISE;87381459;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Avantage;11.9;40.0
TGV INOUI;NANTES;87481002;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Avantage;17.5;111.0
TGV INOUI;PARIS GARE DE LYON;87686006;TOULON;87755009;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;LAMBALLE;87473108;MORLAIX;87474338;1;Tarif Normal;20.0;45.0
TGV INOUI;BESANCON - F COMTE TGV;87300863;PERPIGNAN;87784009;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;JUVISY TGV;87496695;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Avantage;11.9;40.0
TGV INOUI;NICE VILLE;87756056;MASSY PALAISEAU;87393579;2;Tarif Avantage;17.5;111.0
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;MONTAUBAN VILLE BOURBON;87611244;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;NICE VILLE;87756056;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;BORDEAUX ST JEAN;87581009;LILLE EUROPE;87223263;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;MANTES LA JOLIE TGV;87514596;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Avantage;11.9;40.0
TGV INOUI;NICE VILLE;87756056;MASSY TGV;87393702;2;Tarif Avantage;17.5;111.0
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;ST JEAN DE LUZ CIBOURE;87677120;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;AGDE;87781278;DOUAI;87345009;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;BORDEAUX ST JEAN;87581009;TGV HAUTE PICARDIE;87313882;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;BOURG EN BRESSE;87743005;1;Tarif Avantage;15.5;40.0
TGV INOUI;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;REDON;87471300;2;Tarif Normal;20.5;111.0
TGV INOUI;PAU;87672006;PARIS AUSTERLITZ;87547000;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;ARRAS;87342014;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;BREST;87474007;TGV HAUTE PICARDIE;87313882;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;MASSY PALAISEAU;87393579;ANNEMASSE;87745497;1;Tarif Elève - Etudiant - Apprenti;40.0;40.0
TGV INOUI;COLMAR;87182014;LANDRY;87741777;2;Tarif Normal;25.5;111.0
TGV INOUI;PAU;87672006;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;RENNES;87471003;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;CANNES;87757625;BEAUNE;87713545;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;MASSY TGV;87393702;EVIAN LES BAINS;87745679;1;Tarif Elève - Etudiant - Apprenti;40.0;40.0
TGV INOUI;ANNECY;87746008;PARIS GARE DE LYON;87686006;2;Tarif Réglementé;87.6;111.0
TGV INOUI;POITIERS;87575001;SAVERNE;87212225;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;THIONVILLE;87191007;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ARRAS;87342014;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;MASSY TGV;87393702;THONON LES BAINS;87745646;1;Tarif Elève - Etudiant - Apprenti;40.0;40.0
TGV INOUI;POITIERS;87575001;TGV HAUTE PICARDIE;87313882;2;Tarif Réglementé;88.7;111.0
TGV INOUI;PORNICHET;87481747;LILLE EUROPE;87223263;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;ANGERS ST LAUD;87484006;AIX EN PROVENCE TGV;87319012;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;BERNAY;87444299;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;EVIAN LES BAINS;87745679;1;Tarif Elève - Etudiant - Apprenti;40.0;40.0
TGV INOUI;MASSY TGV;87393702;ANNEMASSE;87745497;2;Tarif Réglementé;89.4;111.0
TGV INOUI;RENNES;87471003;LE CREUSOT - MONTCEAU TGV;87694109;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;ANGERS ST LAUD;87484006;MARSEILLE BLANCARDE;87751081;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;CHATELLERAULT;87575142;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;BAYEUX;87444067;VALOGNES;87447284;1;Tarif Réglementé;40.1;40.1
TGV INOUI;LILLE EUROPE;87223263;ST NAZAIRE;87481705;2;Tarif Réglementé;90.5;111.0
TGV INOUI;RIVES;87747246;TGV HAUTE PICARDIE;87313882;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;ANNECY;87746008;AURAY;87476200;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;DOUAI;87345009;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;CAEN;87444000;BERNAY;87444299;1;Tarif Réglementé;40.1;40.1
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;MARMANDE;87586545;2;Tarif Réglementé;90.5;111.0
TGV INOUI;ROUEN RIVE DROITE;87411017;VALENCE VILLE;87761007;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;ANNEMASSE;87745497;AURAY;87476200;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;COLMAR;87182014;MARSEILLE ST CHARLES;87751008;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;CHERBOURG;87444877;CAEN;87444000;1;Tarif Réglementé;40.1;40.1
TGV INOUI;CULMONT CHALINDREY;87142125;TOULOUSE MATABIAU;87611004;2;Tarif Réglementé;99.8;111.0
TGV INOUI;STRASBOURG;87212027;BOURG ST MAURICE;87741793;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;ANNEMASSE;87745497;VANNES;87476606;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;DAX;87673202;MASSY TGV;87393702;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;MASSY PALAISEAU;87393579;LISIEUX;87444265;1;Tarif Réglementé;40.1;40.1
TGV INOUI;ANNECY;87746008;NICE VILLE;87756056;2;Tarif Réglementé;111.0;111.0
TGV INOUI;STRASBOURG;87212027;FUTUROSCOPE;87324095;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;ARRAS;87342014;NIMES PONT DU GARD;87703975;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;DIJON VILLE;87713040;TOULOUSE MATABIAU;87611004;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;STRASBOURG;87212027;NANCY;87141002;1;Tarif Avantage;10.0;41.0
TGV INOUI;AIME LA PLAGNE;87741769;TGV HAUTE PICARDIE;87313882;2;Tarif Avantage;17.5;112.0
TGV INOUI;STRASBOURG;87212027;NIMES PONT DU GARD;87703975;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;AVIGNON TGV;87318964;LILLE EUROPE;87223263;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;DOLE VILLE;87713412;LILLE FLANDRES;87286005;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;ANGERS ST LAUD;87484006;ST NAZAIRE;87481705;1;Tarif Avantage;10.5;41.0
TGV INOUI;ARRAS;87342014;ST MICHEL VALLOIRE;87742361;2;Tarif Avantage;17.5;112.0
TGV INOUI;STRASBOURG;87212027;RENNES;87471003;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;AVIGNON TGV;87318964;RENNES;87471003;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;DOUAI;87345009;ST MALO;87478107;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;ANCENIS;87481192;LE CROISIC;87481788;1;Tarif Normal;11.2;41.0
TGV INOUI;BOURG ST MAURICE;87741793;TGV HAUTE PICARDIE;87313882;2;Tarif Avantage;17.5;112.0
TGV INOUI;TGV HAUTE PICARDIE;87313882;AURAY;87476200;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;BIARRITZ;87673400;LILLE EUROPE;87223263;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;EVREUX  NORMANDIE;87387001;BOURG ST MAURICE;87741793;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;ANCENIS;87481192;PORNICHET;87481747;1;Tarif Normal;11.2;41.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ARRAS;87342014;2;Tarif Avantage;17.5;112.0
TGV INOUI;TOUL;87141044;AGDE;87781278;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;BREST;87474007;ANNECY;87746008;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;GRENOBLE;87747006;TGV HAUTE PICARDIE;87313882;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;LE POULIGUEN;87481762;ANCENIS;87481192;1;Tarif Normal;11.2;41.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;LILLE EUROPE;87223263;2;Tarif Avantage;17.5;112.0
TGV INOUI;TOURS;87571000;MARSEILLE BLANCARDE;87751081;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;CARENTAN;87447243;AIME LA PLAGNE;87741769;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LA BAULE ESCOUBLAC;87481754;LILLE EUROPE;87223263;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;AVIGNON TGV;87318964;MARSEILLE BLANCARDE;87751081;1;Tarif Avantage;11.9;41.0
TGV INOUI;LILLE EUROPE;87223263;AIME LA PLAGNE;87741769;2;Tarif Avantage;17.5;112.0
TGV INOUI;VENDOME VILLIERS SUR LOIR;87571216;NIMES;87775007;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;CARENTAN;87447243;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LA ROCHE SUR FORON;87746305;TGV HAUTE PICARDIE;87313882;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;HYERES;87755629;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Elève - Etudiant - Apprenti;41.0;41.0
TGV INOUI;LILLE EUROPE;87223263;ALBERTVILLE;87741645;2;Tarif Avantage;17.5;112.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;BOURG ST MAURICE;87741793;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;AURAY;87476200;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LANDRY;87741777;PARIS NORD;87271007;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;HYERES;87755629;MASSY TGV;87393702;1;Tarif Elève - Etudiant - Apprenti;41.0;41.0
TGV INOUI;LILLE EUROPE;87223263;BOURG ST MAURICE;87741793;2;Tarif Avantage;17.5;112.0
TGV INOUI;AVIGNON TGV;87318964;VALENCE VILLE;87761007;1;Tarif Réglementé;39.1;39.1
TGV INOUI;CLUSES  74;87746370;NANTES;87481002;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LAVAL;87478404;LYON PART DIEU;87723197;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;MACON LOCHE TGV;87725705;BELLEGARDE GARE;87745000;1;Tarif Réglementé;41.1;41.1
TGV INOUI;LILLE FLANDRES;87286005;CHAMBERY CHALLES LES EAUX;87741009;2;Tarif Avantage;17.5;112.0
TGV INOUI;CARCASSONNE;87615286;PERPIGNAN;87784009;1;Tarif Réglementé;39.1;39.1
TGV INOUI;CLUSES  74;87746370;ST BRIEUC;87473009;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LAVAL;87478404;LYON PERRACHE;87722025;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;LYON PART DIEU;87723197;1;Tarif Avantage;10.0;42.0
TGV INOUI;MODANE;87742007;DOUAI;87345009;2;Tarif Avantage;17.5;112.0
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;ORANGE;87765107;1;Tarif Réglementé;39.1;39.1
TGV INOUI;COLMAR;87182014;ANTIBES;87757674;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LAVAL;87478404;STRASBOURG;87212027;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;LYON PART DIEU;87723197;BEAUNE;87713545;1;Tarif Avantage;11.2;42.0
TGV INOUI;MODANE;87742007;TGV HAUTE PICARDIE;87313882;2;Tarif Avantage;17.5;112.0
TGV INOUI;RIVES;87747246;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Réglementé;39.1;39.1
TGV INOUI;COLMAR;87182014;NICE VILLE;87756056;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LAVAL;87478404;VALENCE VILLE;87761007;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;VALENCE VILLE;87761007;ORANGE;87765107;1;Tarif Normal;11.2;42.0
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;ARRAS;87342014;2;Tarif Avantage;17.5;112.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;ROUEN RIVE DROITE;87411017;1;Tarif Réglementé;39.1;39.1
TGV INOUI;DUNKERQUE;87281006;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LE MANS;87396002;CHAMBERY CHALLES LES EAUX;87741009;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;LORIENT;87476002;NANTES;87481002;1;Tarif Avantage;11.9;42.0
TGV INOUI;ST AVRE - LA CHAMBRE;87741306;ARRAS;87342014;2;Tarif Avantage;17.5;112.0
TGV INOUI;LYON PERRACHE;87722025;LONS LE SAUNIER;87718239;1;Tarif Avantage;10.0;40.0
TGV INOUI;GUINGAMP;87473207;LA ROCHE SUR FORON;87746305;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LE MANS;87396002;LA ROCHE SUR FORON;87746305;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;MANTES LA JOLIE TGV;87514596;YVETOT;87413385;1;Tarif Avantage;11.9;42.0
TGV INOUI;TGV HAUTE PICARDIE;87313882;ST MICHEL VALLOIRE;87742361;2;Tarif Avantage;17.5;112.0
TGV INOUI;LA ROCHELLE VILLE;87485003;POITIERS;87575001;1;Tarif Avantage;10.5;40.0
TGV INOUI;LA ROCHE SUR FORON;87746305;NANTES;87481002;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LE POULIGUEN;87481762;LILLE EUROPE;87223263;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;CHAMPAGNE-ARDENNE;87171926;MEUSE TGV;87147322;1;Tarif Normal;13.2;42.0
TGV INOUI;AGEN;87586008;LYON PERRACHE;87722025;2;Tarif Normal;25.5;112.0
TGV INOUI;LAVAL;87478404;DOL DE BRETAGNE;87478073;1;Tarif Avantage;10.5;40.0
TGV INOUI;LA ROCHE SUR FORON;87746305;REDON;87471300;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LILLE EUROPE;87223263;ST MALO;87478107;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;LAVAL;87478404;LE MANS;87396002;1;Tarif Normal;13.2;42.0
TGV INOUI;AGEN;87586008;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;25.5;112.0
TGV INOUI;DAX;87673202;BORDEAUX ST JEAN;87581009;1;Tarif Avantage;11.2;40.0
TGV INOUI;LANDRY;87741777;POITIERS;87575001;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LILLE FLANDRES;87286005;AURAY;87476200;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;SALLANCHES-COMBLOUX-MEGEVE;87746438;1;Tarif Normal;13.2;42.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;MONTBELIARD VILLE;87184523;2;Tarif Normal;25.5;112.0
TGV INOUI;BONNEVILLE;87746339;BOURG EN BRESSE;87743005;1;Tarif Avantage;11.9;40.0
TGV INOUI;LANDRY;87741777;RENNES;87471003;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LILLE FLANDRES;87286005;BELLEGARDE GARE;87745000;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;MEUSE TGV;87147322;NANCY;87141002;1;Tarif Normal;13.2;42.0
TGV INOUI;CANNES;87757625;ANNECY;87746008;2;Tarif Normal;25.5;112.0
TGV INOUI;CONFLANS FIN D'OISE TGV;87514604;AEROPORT CDG2 TGV ROISSY;87271494;1;Tarif Avantage;11.9;40.0
TGV INOUI;LAVAL;87478404;NIMES;87775007;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LILLE FLANDRES;87286005;GUINGAMP;87473207;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;CLUSES  74;87746370;BOURG EN BRESSE;87743005;1;Tarif Avantage;15.5;42.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Normal;25.5;112.0
TGV INOUI;RENNES;87471003;AURAY;87476200;1;Tarif Avantage;11.9;40.0
TGV INOUI;LE MANS;87396002;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LILLE FLANDRES;87286005;LIMOGES BENEDICTINS;87592006;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;MODANE;87742007;BOURG EN BRESSE;87743005;1;Tarif Avantage;15.5;42.0
TGV INOUI;TGV HAUTE PICARDIE;87313882;VANNES;87476606;2;Tarif Normal;25.5;112.0
TGV INOUI;COLMAR;87182014;BEZIERS;87781005;1;Tarif Elève - Etudiant - Apprenti;40.0;40.0
TGV INOUI;LILLE EUROPE;87223263;MONTAUBAN VILLE BOURBON;87611244;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LILLE FLANDRES;87286005;QUIMPER;87474098;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;BELFORT-MONTBELIARD TGV;87300822;BESANCON - F COMTE TGV;87300863;1;Tarif Normal;17.5;42.0
TGV INOUI;ANNEMASSE;87745497;ARRAS;87342014;2;Tarif Avantage;36.0;112.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;ANNEMASSE;87745497;1;Tarif Elève - Etudiant - Apprenti;40.0;40.0
TGV INOUI;LILLE EUROPE;87223263;NIMES PONT DU GARD;87703975;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LILLE FLANDRES;87286005;QUIMPERLE;87476317;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Elève - Etudiant - Apprenti;42.0;42.0
TGV INOUI;ANNEMASSE;87745497;DOUAI;87345009;2;Tarif Avantage;36.0;112.0
TGV INOUI;ANCENIS;87481192;LES SABLES D'OLONNE;87486449;1;Tarif Réglementé;40.1;40.1
TGV INOUI;LILLE EUROPE;87223263;ST JEAN DE LUZ CIBOURE;87677120;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LORIENT;87476002;MEUSE TGV;87147322;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;NARBONNE;87781104;1;Tarif Elève - Etudiant - Apprenti;42.0;42.0
TGV INOUI;LA ROCHE SUR FORON;87746305;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Réglementé;87.4;112.0
TGV INOUI;BELLEGARDE GARE;87745000;BOURG EN BRESSE;87743005;1;Tarif Réglementé;40.1;40.1
TGV INOUI;LILLE FLANDRES;87286005;AIX EN PROVENCE TGV;87319012;1;Tarif Elève - Etudiant - Apprenti;45.0;45.0
TGV INOUI;LYON PART DIEU;87723197;NANTES;87481002;1;Tarif Elève - Etudiant - Apprenti;39.0;39.0
